,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,id
773,0.718,0.767,9,-5.641,1,0.166,0.138,0.0,0.114,0.519,160.084,156000,4,7oJrVhiTPZGBXWPwhxjy9S
774,0.827,0.658,6,-3.846,1,0.0517,0.0224,0.0,0.0417,0.523,115.016,152862,4,7fCNUWi6uflDTQ08srxMZk
775,0.772,0.498,8,-7.661,1,0.649,0.115,0.0,0.0898,0.351,81.817,216727,4,2UciqgwVDwro0fev3MFbxJ
776,0.691,0.683,0,-7.335,1,0.0954,0.547,0.0,0.221,0.456,140.002,262544,4,3ZhTT6yjZwpPph5MIJ53XY
777,0.642,0.782,5,-3.395,0,0.0477,0.381,0.0,0.108,0.396,162.005,195053,4,6nO3tr47nr2P7f3hXb8JIo
778,0.737,0.728,5,-5.498,0,0.402,0.0392,0.0,0.159,0.587,144.964,195456,4,090R9OdFMbQQksvwuXmNEY
779,0.586,0.732,8,-6.171,1,0.0279,0.176,0.0,0.148,0.582,150.109,221801,4,79LAFAkR1ATb4iIQvZuCL0
780,0.813,0.646,4,-4.901,1,0.263,0.00271,0.0,0.191,0.375,77.518,173437,4,5lf3ajySox32qFvGEf2TFM
781,0.491,0.907,7,-3.594,1,0.0481,0.0491,0.0,0.242,0.631,199.943,182667,4,4LiMQ6G9n84rDUBs9wtwz6
782,0.672,0.717,1,-2.714,1,0.034,0.341,2.4e-05,0.106,0.225,160.981,194560,4,5VuxWXbt7XENQCtE9TzpTv
783,0.884,0.698,0,-9.101,1,0.364,0.0405,0.0,0.195,0.575,140.068,191938,4,2EgB4n6XyBsuNUbuarr4eG
784,0.968,0.589,11,-7.808,1,0.255,0.0511,0.0,0.0731,0.268,129.993,262308,4,2qcG0nZ6S3zZV0UrkY5nFo
785,0.706,0.783,2,-5.337,1,0.424,0.129,0.0,0.0952,0.513,130.195,205861,4,59XHPyb0MTMElZpkG0Wp69
786,0.673,0.649,1,-8.433,0,0.196,0.188,0.0,0.122,0.47,153.075,153800,4,2BJSMvOGABRxokHKB0OI8i
787,0.625,0.536,0,-5.428,1,0.0776,0.038,2.31e-05,0.167,0.253,159.914,221787,4,3fpVWegR6YOS1Yk5HSMYIq
788,0.599,0.571,2,-4.998,1,0.0665,0.198,0.0,0.0969,0.285,151.974,206453,4,2VdT56BGpdqNHUgOe1j5vc
789,0.706,0.559,4,-5.216,0,0.0416,0.0372,0.0,0.379,0.252,78.534,217405,4,3DoBTwfr8yi2LN08SBpFkN
790,0.547,0.804,6,-5.268,1,0.0361,0.00738,0.0,0.0308,0.666,142.016,197053,4,0LG2cFomCi8Fb664Lvr3Nu
791,0.836,0.544,7,-5.975,1,0.0943,0.0403,0.0,0.0824,0.51,97.028,217947,4,76cy1WJvNGJTj78UqeA5zr
792,0.375,0.574,7,-5.305,1,0.0315,0.143,0.0,0.11,0.406,132.025,196800,3,6EGAfJaLUFzhS4zRBIEQ2J
793,0.62,0.625,9,-7.438,1,0.553,0.287,0.0,0.314,0.665,167.911,284856,4,00B7TZ0Xawar6NZ00JFomN
794,0.837,0.549,0,-5.722,1,0.167,0.17,0.0,0.057,0.209,121.954,188524,4,74cVJfmK18rhWnscIpGXjt
795,0.635,0.324,6,-9.51,0,0.0769,0.165,4.18e-06,0.108,0.0741,117.863,309120,4,2HWelwHQS4EdRqIycZOc3O
796,0.799,0.659,10,-5.593,0,0.272,0.00451,0.0,0.13,0.256,177.957,162488,4,1k7KigfkZh2Xb6khqV1a0K
797,0.488,0.637,10,-7.63,1,0.0401,0.265,0.0,0.106,0.23,88.865,208720,4,5vuMtXS5kQ7F0o9V9rG1dG
798,0.917,0.679,6,-6.083,1,0.266,0.0867,0.0,0.588,0.453,102.449,191700,4,2qsQ8eVDPmobZpvDxQCVQu
799,0.535,0.777,4,-3.292,1,0.207,0.0187,1.62e-06,0.136,0.664,171.72,215107,4,7fRruZ12gXGwBs0zXQ6e5V
800,0.886,0.473,7,-7.338,0,0.255,0.27,2.58e-05,0.0864,0.438,135.065,200205,4,1f5PNhkNgUpvDEeZfcIlO1
801,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,278893,4,09ts3GnICqYEU5PkQCpJK3
802,0.908,0.524,1,-7.955,1,0.181,0.00111,0.000678,0.383,0.109,138.015,224285,4,0dIoGTQXDh1wVnhIiSyYEa
803,0.679,0.648,2,-5.892,1,0.445,0.145,0.0,0.182,0.635,94.378,190177,4,7EulRO07ZgchxqKUHb8Pvc
804,0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253,4,6QgjcU0zLnzq5OrUoSZ3OK
805,0.662,0.714,5,-5.68,0,0.121,0.312,0.0,0.179,0.464,147.997,212120,4,52okn5MNA47tk87PeZJLEL
806,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147,4,1zB4vmk8tFRmM9UULNzbLB
807,0.817,0.816,2,-5.402,1,0.269,0.00263,0.0,0.159,0.508,181.982,190288,4,2UVbBKQOdFAekPTRsnkzcf
808,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,247427,4,0nrRP2bk19rLc0orkWPQk2
809,0.678,0.567,10,-9.148,0,0.261,0.188,1.67e-06,0.164,0.658,84.039,315771,4,5sWbwccBcyHsg5LEKWGZo9
810,0.734,0.543,1,-7.979,1,0.4,0.186,0.0,0.372,0.336,78.168,237295,4,3rFF7kSm5qBOOPs6ljFgPp
811,0.869,0.385,4,-7.801,1,0.297,0.135,0.0,0.0931,0.596,149.897,133922,4,1AT4xjNarTswd0UZ5FlmKF
812,0.691,0.487,1,-6.416,1,0.268,0.0299,0.0,0.0868,0.358,104.98,218954,3,0bhnUFDQFCEHCBlsQfHnj5
813,0.863,0.657,7,-7.295,1,0.105,0.264,0.00619,0.0713,0.829,115.958,235813,4,4CdfFYzaAJ0y0beKzmgJSn
814,0.658,0.294,4,-8.533,0,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180,4,7zFXmv6vqI4qOt4yGf3jYZ
815,0.28,0.821,8,-2.864,0,0.111,0.167,0.0,0.139,0.254,181.444,256163,3,3YeJXuRSNS5FYwOsDu44kD
816,0.734,0.751,1,-7.26,1,0.285,0.00529,0.0,0.183,0.56,161.997,159916,4,6V4KHt9xu4TPEnDFoBeacT
817,0.938,0.549,1,-8.368,1,0.098,0.000831,0.000243,0.082,0.412,144.005,160038,4,0FbSpY8RPxTRxi1Fpj9Dz9
818,0.769,0.482,10,-7.205,1,0.0502,0.192,0.0,0.0903,0.487,120.959,218744,4,0709StHzSeXpdj2zmqF2o2
819,0.725,0.438,6,-9.602,1,0.0575,0.593,0.0,0.0842,0.76,83.984,184080,4,2A69wys3S9uiPSmn6UZWJn
820,0.412,0.619,7,-6.39,1,0.0725,0.0868,2.55e-06,0.4,0.234,95.977,250053,4,2DlIwu1iDTILEMXA7MUotn
821,0.824,0.584,10,-7.098,0,0.221,0.0718,0.0,0.106,0.219,139.965,188600,4,3e7Y6sfFlIdBMJhX7wpqVO
822,0.745,0.646,6,-6.987,0,0.17,0.157,0.0,0.338,0.46,79.993,203908,4,2u7mxWSeoqTXndK5e08jMp
823,0.599,0.931,11,-3.662,1,0.0517,0.0285,0.0,0.102,0.788,111.012,180302,4,2p2cCrOaNrIOLk5ArtlHy6
824,0.658,0.736,9,-6.097,0,0.308,0.113,0.0,0.0978,0.804,143.966,160000,4,57IRaiAB4hBZu3gnNVZC0v
825,0.821,0.434,10,-9.194,0,0.118,0.434,0.0,0.128,0.241,120.012,187173,4,4vaxvNDaLSoD36iZX515ug
826,0.769,0.807,11,-2.966,1,0.306,0.0515,0.0,0.111,0.364,82.422,139845,4,6K2anECyrckidwf5wxS78Q
827,0.494,0.634,7,-4.933,1,0.0282,0.259,1.15e-06,0.109,0.28,156.03,241147,4,3qTmB5HxP9ilJaiM6B1yuk
828,0.921,0.467,1,-8.443,1,0.119,0.0149,0.000238,0.334,0.287,135.995,191252,4,3ncgNpxLoBQ65ABk4djDyd
829,0.573,0.591,11,-6.715,0,0.331,0.0107,0.0,0.455,0.232,86.721,230713,5,1W6wxOOYyJyyok8fqYSZ3m
830,0.634,0.668,5,-5.488,1,0.0291,0.14,0.0,0.216,0.635,80.989,224627,4,2mfahQ0EaaZWq4cFNg6A1o
831,0.538,0.6,6,-5.463,1,0.0489,0.0273,0.0,0.147,0.26,81.888,236987,4,1MKZaAEx8RrzoQjHhVuvgs
832,0.613,0.564,8,-7.085,1,0.0251,0.134,1.65e-06,0.0585,0.538,78.388,180907,4,06gD2ZtK3Dzc1BYqWExQJJ
833,0.764,0.711,4,-3.818,0,0.288,0.175,0.0,0.105,0.774,90.076,112667,4,5KhFaq45chTw8RGfWo8T8J
834,0.66,0.775,2,-4.926,1,0.172,0.0553,0.0,0.129,0.635,157.036,157643,4,4HbiCvH1R7mVOJ7KY7JQBD
835,0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,213400,4,6PGoSes0D9eUDeeAafB2As
836,0.838,0.771,1,-3.791,1,0.244,0.0117,0.0,0.0853,0.405,175.957,245387,4,2DQ1ITjI0YoLFzuADN1ZBW
837,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,181279,4,7y9iMe8SOB6z3NoHE2OfXl
838,0.333,0.412,3,-8.633,1,0.029,0.0977,0.0,0.113,0.474,85.028,205453,4,0OWZFobGSIW9GrSlQ9C5pc
839,0.556,0.538,8,-5.408,0,0.0382,0.0689,0.0,0.196,0.291,143.95,223347,4,75ZvA4QfFiZvzhj2xkaWAh
840,0.623,0.493,5,-7.727,0,0.0338,0.0632,0.0,0.104,0.594,81.019,223847,4,5A6BJLZArq1MPjsnmcuk5f
841,0.745,0.836,5,-4.336,0,0.0444,0.145,0.00314,0.116,0.874,96.993,203187,4,2AY1UAimvTqjJC8vDJsOyy
842,0.567,0.477,8,-8.781,0,0.0331,0.186,4.86e-05,0.111,0.321,85.019,195317,5,1t34UsQ634a233qysq6D6L
843,0.582,0.821,0,-4.861,1,0.0365,0.00754,2.1e-06,0.818,0.468,100.025,261373,4,0iQ77tSa7ncj7zBPtVx6cU
844,0.852,0.691,6,-5.175,0,0.139,0.0375,0.0,0.0517,0.658,61.115,174653,4,0QVISdPWRllAmoDBG3DEHU
845,0.649,0.589,2,-6.237,1,0.0558,0.00845,0.0,0.108,0.151,159.073,244827,4,2x0WlnmfG39ZuDmstl9xfX
846,0.736,0.604,1,-7.357,0,0.222,0.0652,6.43e-05,0.124,0.574,155.007,264532,4,4DTpngLjoHj5gFxEZFeD3J
847,0.793,0.344,6,-9.757,1,0.357,0.112,1.68e-06,0.15,0.45,166.105,233880,4,3OnOomd79OjqSYHchCQ6ht
848,0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064,227533,4,32lItqlMi4LBhb4k0BaSaC
849,0.554,0.722,11,-6.005,1,0.034,0.119,0.0,0.0861,0.558,134.058,216960,4,3I4WFddKpe2PGZWFh7f10J
850,0.856,0.652,1,-5.324,1,0.143,0.177,0.0,0.193,0.471,97.017,219307,4,2tPcTFiQF9MbVUyjZ3zDhA
851,0.847,0.699,0,-8.286,1,0.0733,0.525,0.0,0.267,0.874,120.002,196667,4,5jZF1nvKORdaHNjNNMRbFl
852,0.712,0.51,8,-8.162,1,0.0633,0.446,2.46e-05,0.112,0.268,122.964,240507,4,2Za1AlJNvksouPPWbXpR2X
853,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,233087,4,1XRgIKC5TPwo7nWGyKqgG0
854,0.936,0.523,5,-6.71,1,0.0597,0.239,0.0,0.117,0.699,119.889,124056,4,43ZyHQITOjhciSUUNPVRHc
855,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,201000,4,3VlbOrM6nYPprVvzBZllE5
856,0.705,0.64,11,-6.928,0,0.225,0.0237,0.0,0.262,0.887,144.077,203760,4,7gvd8xj4QgPqbQSsn5pV7d
857,0.797,0.844,11,-5.482,1,0.275,0.0651,0.0,0.087,0.52,170.142,173600,4,4dVpf9jZjcORqGTLUaeYj9
858,0.674,0.506,6,-10.532,1,0.0434,0.173,0.0,0.0866,0.183,145.965,259333,4,5WoaF1B5XIEnWfmb5NZikf
859,0.748,0.749,8,-5.916,0,0.516,0.142,0.0,0.0713,0.659,90.09,221013,4,1cS0TgbR263ey9jn0MwD2s
860,0.798,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.949,202547,4,5Z3GHaZ6ec9bsiI5BenrbY
861,0.825,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,233713,4,7qiZfU4dY1lWllzX7mPBI3
862,0.845,0.561,1,-5.253,0,0.0778,0.211,3.49e-06,0.0383,0.811,109.974,200853,4,6wmAHw1szh5RCKSRjiXhPe
863,0.943,0.544,10,-6.292,0,0.0642,0.0336,0.0,0.0954,0.515,133.012,215423,4,7CEJH5Ed7FBbXF6CqBQPlJ
864,0.277,0.394,8,-8.903,1,0.0336,0.423,0.0,0.0952,0.227,86.777,207787,3,0Gl5s8IhMmQE5YQwM8Qx1J
865,0.699,0.7,11,-5.704,1,0.0392,0.0109,0.0794,0.152,0.3,102.023,184880,4,1zEhH5BmSpKi1mRSIfBDOq
866,0.885,0.641,1,-4.455,1,0.351,0.175,0.0,0.234,0.201,91.167,142582,4,0tYHqwTW4s6VuPWDSD7n7K
867,0.606,0.848,11,-3.952,1,0.184,0.0114,1.06e-06,0.206,0.54,170.01,307676,4,75scDPqGs75FotglJSoOI2
868,0.718,0.795,0,-3.978,0,0.142,0.223,0.0,0.12,0.292,130.77,183827,4,7hdw5gAGMyyn9z0XgfTv1j
869,0.638,0.441,2,-9.064,1,0.0347,0.0422,1.33e-05,0.107,0.473,76.078,214627,4,52ioLaTnO2J7BWY8UN2n9D
870,0.793,0.554,11,-6.624,0,0.0451,0.00695,0.0,0.127,0.225,119.993,225600,4,6jT85s2dZ55HBqjXYi2rfI
871,0.663,0.577,11,-7.518,0,0.0531,0.109,0.0,0.12,0.454,89.996,193200,4,58kZ9spgxmlEznXGu6FPdQ
872,0.582,0.568,1,-6.051,1,0.0297,0.196,0.0,0.0841,0.64,76.025,207187,4,3T6MAweakkNrMYs8jZIWtg
873,0.584,0.621,1,-5.703,1,0.0443,0.0715,1.68e-06,0.389,0.634,92.003,178253,4,6waqLPcT6ruMhmd36OhmFO
874,0.669,0.617,10,-8.72,1,0.057,0.401,0.0,0.119,0.621,147.992,222573,4,2yQZwi1P8AkkxxFhQ8rMEK
875,0.726,0.769,6,-5.043,1,0.123,0.0293,0.0101,0.104,0.733,97.985,233902,4,3B54sVLJ402zGa6Xm4YGNe
876,0.775,0.613,3,-4.586,0,0.0542,0.109,2.33e-05,0.134,0.797,100.066,208787,4,5cF0dROlMOK5uNZtivgu50
877,0.884,0.346,8,-8.228,0,0.351,0.0151,7.04e-06,0.0871,0.376,75.016,220307,4,2fQrGHiQOvpL9UgPvtYy6G
878,0.62,0.574,5,-7.788,0,0.0479,0.569,0.0,0.19,0.357,100.023,250173,4,5tz69p7tJuGPeMGwNTxYuV
879,0.703,0.757,1,-3.612,1,0.05,0.617,0.0,0.106,0.696,82.008,221747,4,2eAZfqOm4EnOF9VvN50Tyc
880,0.797,0.605,5,-5.123,0,0.0578,0.0827,3.44e-06,0.124,0.448,110.024,199853,4,7eqoD4KDU6qcksyAXSuby3
881,0.745,0.579,1,-5.771,1,0.138,0.0354,0.0118,0.246,0.645,97.002,293947,4,1L3NV7VrCiuE8C5QlhdeQL
882,0.747,0.524,10,-6.807,0,0.245,0.0306,0.0,0.2,0.363,140.053,213132,4,40oKW22ZNNkEdZLJTScaQI
883,0.776,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.666,124.949,204347,4,0pqnGHJpmpxLKifKRmU6WP
884,0.654,0.839,9,-5.076,0,0.443,0.00531,0.0,0.308,0.549,74.886,255867,4,4haJoBPbPj9QFKNpp9e8kx
885,0.443,0.533,0,-6.548,1,0.0396,0.371,0.0,0.128,0.201,77.344,223044,4,39jXnbACjiaiTwwhsr5sY5
886,0.884,0.492,1,-5.343,0,0.112,0.16,0.0,0.359,0.11,130.072,315347,4,4iTyf5pLZMOR8YrEZgSopo
887,0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,239000,4,1j4kHkkpqZRBwE0A4CN4Yv
888,0.483,0.439,9,-10.212,0,0.238,0.805,0.0,0.637,0.618,81.986,303640,4,7CcoUAtUcYhUfBsmtn0ajO
889,0.797,0.731,9,-4.443,0,0.0479,0.229,0.0,0.224,0.623,146.93,228387,4,1Faq8G2y56A8fRv7HsLq25
890,0.543,0.603,9,-5.294,1,0.0287,0.0611,2.77e-06,0.123,0.258,133.783,213577,4,4cF4l5ShMLqMCFeabt8Xa6
891,0.638,0.634,6,-6.474,1,0.0468,0.214,0.0,0.0866,0.473,92.097,196422,4,09iyGiljLWRYXdRazFkdtJ
892,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,211853,4,1P17dC1amhFzptugyAO7Il
893,0.608,0.928,6,-2.724,0,0.0883,0.133,0.0,0.103,0.738,130.012,177306,4,5w3NgfV8v1nNZFLUBlGHIL
894,0.766,0.606,9,-6.064,1,0.456,0.00266,0.0,0.166,0.352,160.223,140000,4,3wGXyJGsCf1myH5MooQIqE
895,0.553,0.232,9,-6.929,1,0.0326,0.907,0.0,0.123,0.274,137.8,210986,4,54p39OJ544KF6iFeCzbVjs
896,0.489,0.588,1,-6.177,1,0.0507,0.0285,2.11e-06,0.0906,0.187,113.617,269600,4,0Qh38w01QRXK6KHIv0e3hb
897,0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,208187,4,2yLa0QULdQr0qAIvVwN6B5
898,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,0KKkJNfGyhkQ5aFogxQAPU
899,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823,4,7vGuf3Y35N4wmASOKLUVVU
900,0.487,0.366,8,-9.405,0,0.0531,0.241,0.0,0.126,0.161,68.191,272187,5,6gU9OKjOE7ghfEd55oRO57
901,0.665,0.498,5,-8.185,1,0.0832,0.228,0.0,0.0757,0.127,81.967,179613,4,5yuShbu70mtHXY0yLzCQLQ
902,0.477,0.848,6,-5.419,1,0.0558,0.286,4.77e-05,0.673,0.33,161.014,170200,4,31x4wWBghN7f5PiEZUmcAW
903,0.614,0.598,10,-6.335,0,0.0561,0.00543,0.0,0.1,0.565,105.803,129478,4,3ojTJaonfkL96iIWa47SU3
904,0.813,0.528,6,-6.305,0,0.313,0.0715,0.0,0.125,0.131,79.532,207039,4,1uL78kFWxhz3umTMWJu8n5
905,0.8,0.535,7,-6.684,1,0.135,0.0713,9.48e-06,0.213,0.451,92.027,209680,4,1ZY1PqizIl78geGM4xWlEA
906,0.804,0.66,10,-4.86,0,0.0726,0.0319,0.0,0.103,0.257,94.053,169345,4,1WIZiOuNO3woKfdlSK2gNn
907,0.842,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.992,215307,4,25oOaleife6E2MIKmFkPvg
908,0.598,0.504,9,-9.874,1,0.0731,0.186,0.000221,0.34,0.252,163.954,203507,4,1GwMQaZz6Au3QLDbjbMdme
909,0.563,0.887,1,-5.013,1,0.0857,0.0297,0.0,0.352,0.794,158.05,188933,4,0s6OWiWGuiCcm1Muzch5A8
910,0.808,0.581,11,-5.43,1,0.07,0.0053,1.19e-05,0.0828,0.758,130.012,172427,4,16QN8cBubEq706vNtPpOME
911,0.728,0.607,1,-8.417,0,0.132,0.133,0.0,0.0864,0.445,129.938,176702,4,15EPc80XuFrb2LmOzGjuRg
912,0.732,0.75,11,-6.366,0,0.231,0.00264,0.0,0.109,0.401,155.096,182707,4,7GX5flRQZVHRAGd6B4TmDO
913,0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4,7KXjTSCq5nL1LoYtL7XAwS
914,0.612,0.799,10,-4.603,1,0.0275,0.00898,0.0,0.172,0.687,125.976,188253,4,7zVCrzzEJU7u24sbJPXA5W
915,0.745,0.593,8,-6.35,1,0.0526,0.00522,5.25e-06,0.123,0.17,111.002,212027,3,3Q3myFA7q4Op95DOpHplaY
916,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,240760,4,1mMLMZYXkMueg65jRRWG1l
917,0.63,0.804,6,-4.183,1,0.0363,0.215,0.0,0.253,0.492,123.146,220293,4,3a1lNhkSLSkpJE4MSHpDu9
918,0.735,0.425,0,-6.648,1,0.0464,0.011,0.0,0.055,0.848,85.896,188174,4,2cOUlop2ZakjOKe4WinesN
919,0.866,0.813,11,-4.063,0,0.0554,0.38,0.0,0.0779,0.969,121.998,199440,4,7JJmb5XwzOO8jgpou264Ml
920,0.874,0.497,6,-5.484,1,0.0562,0.22,0.0,0.0761,0.542,106.023,204502,4,4Ro98RCK90oHqqSZUnTFq5
921,0.576,0.39,10,-7.202,1,0.0297,0.491,0.0,0.111,0.319,73.433,230267,4,0jdny0dhgjUwoIp5GkqEaA
922,0.91,0.444,1,-8.126,0,0.344,0.022,0.0,0.137,0.53,149.953,276333,4,4knL4iPxPOZjQzTUlELGSY
923,0.553,0.747,9,-5.432,1,0.0279,0.106,0.0,0.154,0.521,90.012,234307,4,3I7krC8kr0gFR7P6vInR1I
924,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,223413,4,5bcTCxgc7xVfSaMV3RuVke
925,0.739,0.536,1,-6.501,1,0.0587,0.00368,0.0,0.0968,0.193,122.022,236147,4,1B6TmCvKjC4dopBohVW51x
926,0.725,0.503,10,-5.646,1,0.209,0.0144,1.52e-06,0.124,0.0636,153.047,202214,4,6FwiZxKXipsyGw2CVZOzol
927,0.612,0.848,6,-3.736,1,0.0368,0.00916,0.0,0.366,0.719,120.996,212893,4,66pxmg3Jhjm09tHoWR1wVR
928,0.596,0.834,9,-4.308,1,0.0474,0.0563,0.0,0.0866,0.618,116.0,205200,4,0w3Q14i073jLoew1hgJkwD
929,0.76,0.476,8,-8.103,1,0.241,0.294,0.0,0.1,0.354,147.01,161990,4,2yuyaYAELoMG4ApV5wJsWR
930,0.822,0.502,7,-7.38,1,0.148,0.0312,0.000887,0.114,0.525,73.003,210200,4,6H0AwSQ20mo62jGlPGB8S6
931,0.555,0.746,2,-5.522,1,0.033,0.00825,0.0,0.0796,0.712,75.01,154707,4,73WWkaWkIRSP3MYGZ14aY4
932,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,220454,4,0CokSRCu5hZgPxcZBaEzVE
933,0.554,0.743,9,-6.016,1,0.0287,0.0251,0.0,0.359,0.673,72.997,205733,4,2YMhrXQYKkm4kXLcXKKd5z
934,0.763,0.628,11,-5.85,1,0.05,0.0531,0.0,0.114,0.193,140.958,190557,4,2cYqizR4lgvp4Qu6IQ3qGN
935,0.739,0.619,10,-6.669,1,0.162,0.0572,0.0,0.105,0.58,112.961,222787,4,5lNuqFVMca4vPupY10cH0J
936,0.736,0.449,1,-11.462,0,0.425,0.33,0.000162,0.0898,0.326,80.126,219080,4,152lZdxL1OR0ZMW6KquMif
937,0.795,0.594,0,-6.2,1,0.0747,0.111,0.0,0.162,0.409,135.002,275080,4,0q75NwOoFiARAVp4EXU4Bs
938,0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,165387,4,7mldq42yDuxiUNn08nvzHO
939,0.613,0.681,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.621,204664,4,45XhKYRRkyeqoW3teSOkCM
940,0.914,0.572,2,-8.82,1,0.166,0.0709,0.00237,0.0599,0.203,123.963,265480,4,156LzfvMNKuXuiot4uzhGD
941,0.649,0.718,0,-6.593,0,0.0261,0.142,0.0713,0.124,0.718,101.034,274093,4,2EWpa5XnAuSn0sIkSSIhYk
942,0.852,0.577,6,-6.347,0,0.16,0.215,0.0,0.138,0.448,119.986,140008,4,6SUxrwVN19Kmd9JfIbjJUj
943,0.622,0.763,9,-6.4,1,0.0263,0.055,8.91e-06,0.313,0.621,102.0,220800,4,1vBpwxsLVwaR4evBIaFmqD
944,0.781,0.548,0,-4.997,0,0.0764,0.229,0.0,0.127,0.175,106.996,214255,4,5u64RlrnvvbtNh6R0EMh6o
945,0.708,0.618,2,-4.424,1,0.0592,0.0204,6.81e-06,0.062,0.265,123.013,186113,4,4lnAN2S1fcI0SjxEbksZVr
946,0.598,0.775,1,-4.035,0,0.0545,0.022,0.0,0.0677,0.687,129.819,223123,4,5SE57ljOIUJ1ybL9U6CuBH
947,0.519,0.57,1,-7.366,1,0.202,0.0254,0.0,0.0821,0.317,164.155,205373,4,6yMxfx9wpiuhhdb8vHDVMu
948,0.651,0.782,8,-4.295,1,0.0718,0.295,0.0,0.107,0.945,171.987,176893,4,0OlS52TmtK2gPaEtdmr7DN
949,0.766,0.756,5,-5.861,1,0.132,0.213,0.0,0.349,0.716,94.027,230000,4,1RouRzlg8OKFeqc6LvdxmB
950,0.833,0.434,2,-8.795,1,0.431,0.0102,0.0219,0.165,0.281,150.062,204600,4,0VgkVdmE4gld66l8iyGjgx
951,0.658,0.535,9,-8.983,0,0.0573,0.0265,0.0,0.2,0.419,110.684,227360,4,6SwRhMLwNqEi6alNPVG00n
952,0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,326933,4,0wXuerDYiBnERgIpbb3JBR
953,0.785,0.62,8,-6.667,1,0.254,0.0138,0.0,0.15,0.478,78.477,235535,4,59J5nzL1KniFHnU120dQzt
954,0.683,0.691,8,-5.535,1,0.0432,0.243,0.0,0.14,0.732,179.91,219507,4,3umS4y3uQDkqekNjVpiRUs
955,0.768,0.79,1,-5.091,1,0.191,0.0754,1.79e-06,0.13,0.398,84.95,180706,4,6xL9MJ2yt39HPPZPyGkRy8
956,0.491,0.904,6,-4.324,1,0.0344,0.0985,0.0,0.183,0.588,150.007,211227,4,19yTqpHTUrw7mOcRDvXYzn
957,0.899,0.448,1,-8.789,1,0.0738,0.000692,2.36e-05,0.365,0.302,145.975,204787,4,1ung2kajpw24AaHjBtPY3j
958,0.814,0.635,7,-6.609,0,0.0809,0.0935,0.0,0.0892,0.784,87.581,200774,4,6u8hSdYZxbK5EczDPRIXXf
959,0.741,0.58,0,-7.741,1,0.378,0.153,0.0,0.109,0.428,97.092,220964,4,5kyd6oKvKmj6mWCaAaHoN4
960,0.796,0.5,1,-7.21,1,0.425,0.118,0.0,0.155,0.227,75.012,255560,4,1nX9KhK3Fff27SnrIor2Yb
961,0.806,0.77,1,-6.464,0,0.19,0.0252,0.0,0.0645,0.406,152.094,198110,4,0bXFIF7iL17TYLyx8JHziM
962,0.587,0.711,1,-6.33,1,0.42,0.171,0.0,0.125,0.381,98.008,254694,4,3muBQDekYAg7jm6hDu6R0Z
963,0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,231907,4,1UZOjK1BwmwWU14Erba9CZ
964,0.673,0.514,0,-10.772,0,0.0465,0.0121,8.5e-05,0.385,0.312,100.035,208000,4,6KjbNLbRjuoa8rEq5yNA6H
965,0.706,0.505,8,-6.923,1,0.193,0.142,0.0,0.164,0.388,160.053,218880,4,37F0uwRSrdzkBiuj0D5UHI
